filghtId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,price
290601,Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,10.83,6,61873
297209,Air_India,AI-539,Chennai,Evening,one,Morning,Kolkata,16,30,55377
241313,Vistara,UK-960,Mumbai,Morning,one,Night,Hyderabad,11,47,58125
278455,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,15.08,21,45883
225166,Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,2.42,4,22140
271339,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,10.67,24,79817
211183,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,15.25,42,53164
285179,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Kolkata,9.83,45,85061
242005,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Chennai,18.17,9,61933
242337,Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,8,14,49613
235455,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,9.83,18,59805
286570,Air_India,AI-840,Hyderabad,Night,one,Morning,Chennai,12.08,28,51595
298879,Vistara,UK-824,Chennai,Night,one,Early_Morning,Hyderabad,11.33,23,41064
209209,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,4.58,25,37256
288700,Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,6.33,21,45185
219855,Air_India,AI-807,Delhi,Evening,one,Early_Morning,Hyderabad,14.5,15,44405
278542,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,13.5,22,58315
226317,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,2.17,15,37932
269008,Vistara,UK-708,Kolkata,Night,one,Night,Bangalore,24,29,60978
274718,Vistara,UK-772,Kolkata,Morning,one,Evening,Chennai,9.5,49,55502
227314,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,12.67,24,53152
232540,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Bangalore,12.75,31,48213
234679,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,19.5,9,49725
289613,Air_India,AI-539,Chennai,Evening,zero,Evening,Delhi,2.83,37,27792
261156,Vistara,UK-812,Bangalore,Morning,one,Night,Chennai,10.5,47,60396
231404,Air_India,AI-687,Mumbai,Afternoon,one,Late_Night,Bangalore,8.17,18,54608
225470,Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,2.25,7,22140
294411,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,11.17,21,44144
257051,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,23.17,19,56588
298135,Vistara,UK-824,Chennai,Night,one,Afternoon,Hyderabad,15.75,4,47369
274382,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,26.33,41,55983
283912,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Kolkata,9.33,22,51819
294377,Vistara,UK-834,Chennai,Evening,one,Night,Bangalore,6.17,20,60260
235808,Vistara,UK-944,Mumbai,Afternoon,one,Morning,Kolkata,18.92,22,63725
213059,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Bangalore,12.83,15,57017
241923,Vistara,UK-950,Mumbai,Night,one,Night,Chennai,22.33,8,61933
261268,Vistara,UK-816,Bangalore,Morning,one,Morning,Chennai,22.42,49,60396
276289,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,16.5,31,51875
214401,Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,10.17,31,54777
296264,Air_India,AI-672,Chennai,Afternoon,one,Night,Kolkata,8.75,10,54481
292223,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,8.08,31,49553
242134,Vistara,UK-986,Mumbai,Night,one,Night,Chennai,21.5,11,57565
216305,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,7.33,8,80313
270429,Vistara,UK-708,Kolkata,Night,one,Morning,Hyderabad,13.25,6,52175
282841,Vistara,UK-878,Hyderabad,Afternoon,one,Early_Morning,Bangalore,18.92,47,38099
262330,Air_India,AI-765,Kolkata,Night,one,Morning,Delhi,12.08,20,48079
292344,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,11.08,32,80566
223990,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,2.83,35,27864
284047,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,11.25,24,58394
293691,Air_India,AI-672,Chennai,Afternoon,one,Morning,Bangalore,20.25,8,43729
223111,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,27.92,21,45257
214589,Vistara,UK-955,Delhi,Evening,one,Morning,Bangalore,15.08,33,57017
250872,Air_India,AI-808,Bangalore,Night,one,Evening,Mumbai,21,27,54684
286363,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,13.42,24,58282
211785,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,2.33,48,36712
243426,Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,5.83,29,31682
299632,Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,9.42,38,51345
298140,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,10.08,4,51457
299842,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,10.17,42,66779
277227,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,8.42,49,51875
282759,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Bangalore,9.58,45,56590
210675,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,8.25,38,41281
210038,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,5.5,32,53164
221238,Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,14.58,39,39321
236226,Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,9.33,27,64285
258850,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,19.83,47,56588
290214,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,9.92,47,57920
277292,Air_India,AI-508,Hyderabad,Afternoon,one,Morning,Mumbai,19.5,3,35780
242370,Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,12.33,14,61933
221739,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,14.08,47,53937
226225,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,20.33,14,41269
223183,Air_India,AI-764,Delhi,Evening,one,Night,Chennai,28.42,22,47657
257639,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,14.92,28,56476
218980,Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Kolkata,16.08,47,84222
296323,Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,23.42,11,54896
252573,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,10.67,46,67004
238206,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Hyderabad,16.42,5,53645
224290,Vistara,UK-955,Delhi,Evening,one,Night,Chennai,5.33,39,60232
237651,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,14.75,45,57565
233715,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Bangalore,17.33,44,54608
247801,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,14.5,39,42521
217647,Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,15.67,28,53209
247994,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,5.58,41,54841
209741,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,2.17,30,22152
207915,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,8.92,13,49896
250045,Air_India,AI-573,Bangalore,Afternoon,one,Evening,Mumbai,29,18,44863
214739,Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,10.17,35,54777
211431,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,2.17,45,22152
211210,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,3.5,43,22152
288262,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,16.17,13,57920
268737,Air_India,AI-773,Kolkata,Evening,one,Morning,Bangalore,17.92,25,52287
286082,Air_India,AI-840,Hyderabad,Night,one,Evening,Chennai,22.17,18,51595
216306,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,10.42,8,80313
240193,Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,14.42,32,45693
222076,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,11.08,5,68184
215711,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,9.25,48,49177
237849,Air_India,AI-623,Mumbai,Night,one,Morning,Kolkata,10.83,48,36980
247750,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,12,38,57081
250221,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,6.75,20,54684
245578,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,14.67,11,57081
228675,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,4.92,37,47844
216548,Air_India,AI-807,Delhi,Evening,one,Early_Morning,Kolkata,11.92,12,57405
230409,Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Bangalore,1.83,7,20684
228261,Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,14.17,33,51372
289163,Vistara,UK-822,Chennai,Morning,one,Afternoon,Delhi,4.75,29,45600
259655,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Chennai,17.42,18,60396
239767,Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,7.17,26,58125
266091,Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,4.92,32,37526
245662,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Delhi,16.75,12,54841
239162,Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,24.33,18,45693
298993,Vistara,UK-836,Chennai,Morning,one,Morning,Hyderabad,22.92,25,51457
280326,Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Bangalore,25.17,2,59367
233827,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,13.92,45,66928
225571,Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,2.25,8,22140
248953,Vistara,UK-814,Bangalore,Night,one,Early_Morning,Mumbai,10.75,5,84896
281605,Air_India,AI-838,Hyderabad,Afternoon,one,Late_Night,Bangalore,11.17,25,56590
273683,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,18.25,26,55502
285885,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,27.33,14,41314
242351,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Chennai,17.33,14,49613
242397,Vistara,UK-851,Mumbai,Early_Morning,two_or_more,Evening,Chennai,9.33,14,80626
259061,Air_India,AI-640,Bangalore,Early_Morning,one,Early_Morning,Chennai,24.58,4,43865
286201,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,13.42,21,51707
209825,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,11.58,30,53164
261442,Air_India,AI-402,Kolkata,Morning,zero,Afternoon,Delhi,2.5,5,28510
225719,Vistara,UK-877,Mumbai,Morning,one,Morning,Delhi,22.25,9,45144
219132,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,16.42,1,71364
250264,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,8,20,67004
239334,Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,20.08,20,58125
294482,Vistara,UK-822,Chennai,Morning,one,Afternoon,Bangalore,30.25,22,58970
233264,Air_India,AI-442,Mumbai,Afternoon,one,Late_Night,Bangalore,8.58,39,54608
279665,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,8.17,39,58315
220651,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Hyderabad,13.25,29,39321
296543,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,16.42,15,77889
237102,Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,2.75,39,31436
227713,Air_India,AI-657,Mumbai,Early_Morning,one,Evening,Delhi,11.58,28,42765
291202,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,9.33,15,64113
273865,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,15.25,30,55502
284417,Air_India,AI-840,Hyderabad,Night,one,Evening,Kolkata,22.33,31,51707
254516,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,12.58,27,72268
212921,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,2.83,14,32859
285522,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Chennai,20.42,5,51595
277938,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,15.08,13,45883
262584,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,12,24,84756
223375,Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,7.08,25,57992
220335,Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,10.17,23,51697
277625,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,12.25,8,53835
250836,Air_India,AI-610,Bangalore,Evening,zero,Night,Mumbai,1.92,27,20760
228098,Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,24.67,32,29765
208038,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,5.83,14,53164
255314,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,12.58,39,62188
226984,Vistara,UK-821,Mumbai,Early_Morning,one,Night,Delhi,17.17,21,51372
249681,Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Mumbai,1.58,14,26472
277392,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,11.67,4,74107
295144,Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,11.33,35,44144
262392,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,17.92,21,53743
210541,Air_India,AI-491,Delhi,Morning,one,Afternoon,Mumbai,3.92,37,29622
271771,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,7.58,33,53071
244906,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,14,2,79369
231258,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,6.92,16,66928
228980,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,17.33,40,41269
225803,Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,13.67,10,41269
258227,Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,16.67,37,56476
271292,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,9.5,23,97681
207073,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,2.17,5,58216
296203,Air_India,AI-430,Chennai,Morning,one,Morning,Kolkata,23.08,8,55377
298249,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,12.17,7,51457
236978,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,10.83,37,62045
236738,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,15,33,65517
273092,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,18.25,13,55502
257616,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,7.25,28,56588
265210,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,7.83,19,62591
221285,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,2.08,40,23944
296939,Air_India,AI-538,Chennai,Night,one,Night,Kolkata,26,24,55377
290158,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,17.58,46,57920
248292,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,13.58,45,50361
249366,Vistara,UK-814,Bangalore,Night,one,Early_Morning,Mumbai,10.75,10,67004
246296,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,5.58,20,54841
250380,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,10.33,21,77196
270539,Air_India,AI-402,Kolkata,Morning,one,Night,Hyderabad,13.17,8,52063
285794,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,14.25,12,41314
250168,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,9.33,19,62524
291010,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,22,12,86480
227954,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,6.42,30,53152
297893,Air_India,AI-539,Chennai,Evening,one,Morning,Kolkata,18.08,45,67473
289312,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,9.75,31,60865
233916,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,12.92,46,69168
287917,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,7.17,7,73376
215932,Air_India,AI-805,Delhi,Evening,one,Night,Kolkata,27.67,3,56670
248575,Air_India,AI-503,Bangalore,Evening,zero,Night,Delhi,2.75,49,32923
255251,Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Kolkata,24.5,39,31432
270092,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,12.42,47,52287
263258,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,12,36,84756
247295,Vistara,UK-818,Bangalore,Evening,zero,Night,Delhi,2.75,33,32923
210805,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,2.17,39,42424
242871,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Chennai,9.83,21,57453
270943,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Hyderabad,18.33,16,63935
233849,Vistara,UK-940,Mumbai,Evening,one,Night,Bangalore,24.67,45,69168
283705,Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,23,17,63579
278187,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,13.33,17,45883
290730,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,11.33,8,57494
254189,Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,11.42,22,72268
221878,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,24.92,1,79193
285548,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,13.33,6,51707
211017,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,20.83,41,41281
225183,Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,4.5,4,37405
267702,Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,16,8,60978
227990,Air_India,AI-633,Mumbai,Early_Morning,one,Afternoon,Delhi,10.17,31,29764
287337,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,9.67,43,77355
274295,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Chennai,12,39,55983
234853,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Kolkata,16.25,11,57565
257462,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Hyderabad,5.58,26,37985
230853,Vistara,UK-865,Mumbai,Evening,zero,Night,Bangalore,1.75,12,20684
278285,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,7.83,18,60555
278756,Vistara,UK-890,Hyderabad,Evening,one,Morning,Mumbai,16.08,25,60555
226507,Vistara,UK-994,Mumbai,Morning,zero,Afternoon,Delhi,2.25,17,34460
243365,Air_India,AI-867,Mumbai,Night,one,Morning,Chennai,11.42,28,49613
215333,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,12.5,42,54777
210689,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,15.75,38,41113
259275,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,5.17,10,44280
253655,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,14.75,14,88480
223337,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,2.83,25,27864
227971,Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,21.08,30,59021
281020,Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,22.25,15,71117
242853,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,11.92,21,49613
259016,Air_India,AI-503,Bangalore,Evening,one,Morning,Chennai,15.08,2,65445
258181,Vistara,UK-854,Bangalore,Evening,one,Afternoon,Hyderabad,17.83,37,37985
231443,Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,11.42,18,66928
247182,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Delhi,16.75,31,54841
244294,Vistara,UK-823,Mumbai,Evening,zero,Evening,Chennai,2.08,41,23898
262606,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,19.75,25,48079
247974,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,24.17,41,42521
220132,Air_India,AI-636,Delhi,Afternoon,one,Night,Hyderabad,7.08,20,39321
250496,Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Mumbai,6.67,23,54684
297255,Air_India,AI-538,Chennai,Night,one,Afternoon,Kolkata,16.17,31,55377
284844,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Kolkata,12.67,39,51707
290724,Air_India,AI-766,Chennai,Early_Morning,one,Night,Mumbai,13.08,8,51057
281905,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,9.92,31,38099
217723,Vistara,UK-945,Delhi,Morning,one,Evening,Kolkata,8.25,29,59929
244726,Vistara,UK-996,Mumbai,Evening,one,Morning,Chennai,15.42,47,64173
241850,Vistara,UK-988,Mumbai,Night,one,Night,Chennai,23.33,7,61933
248234,Vistara,UK-852,Bangalore,Morning,one,Late_Night,Delhi,14.67,44,54841
270691,Air_India,AI-402,Kolkata,Morning,one,Evening,Hyderabad,8.92,11,52063
215641,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,13.33,46,49177
263933,Vistara,UK-772,Kolkata,Morning,one,Late_Night,Delhi,14.5,49,53743
229370,Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,2.25,44,22140
241535,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,13.33,2,79588
235488,Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,7,18,79965
295589,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Bangalore,10.08,43,60260
279018,Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,21.08,29,72730
286414,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,7.67,25,51595
226130,Vistara,UK-873,Mumbai,Early_Morning,one,Morning,Delhi,26.67,13,41269
219541,Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,8.08,9,51697
298692,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Hyderabad,13.17,18,51345
228857,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,13.83,39,36565
267379,Air_India,AI-770,Kolkata,Night,one,Morning,Bangalore,12.42,3,62098
291513,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,23.67,20,49553
213186,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,17.33,17,42457
276649,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,5.58,38,51875
295102,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,20.33,34,44144
243908,Vistara,UK-988,Mumbai,Night,one,Night,Chennai,23.33,35,61933
268841,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,17.33,26,61874
220340,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,21.5,23,51697
231206,Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Bangalore,1.83,16,20684
278079,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,8.17,15,58315
248483,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,12.42,47,65033
239500,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,25.42,22,60365
280507,Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,11.25,7,38099
243471,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Chennai,18.17,29,61933
214802,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,9.75,36,49177
233760,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,13.92,44,74880
271454,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Hyderabad,5.42,27,52175
224855,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,11.25,48,45257
207240,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,7,7,41281
262402,Air_India,AI-747,Kolkata,Night,one,Afternoon,Delhi,16.67,21,57939
299366,Vistara,UK-824,Chennai,Night,one,Early_Morning,Hyderabad,11.33,33,41064
250484,Vistara,UK-867,Bangalore,Afternoon,one,Afternoon,Mumbai,26,23,35586
256993,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,26.08,18,56588
289692,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,12.75,38,53440
209900,Air_India,AI-542,Delhi,Morning,one,Afternoon,Mumbai,26.5,31,42777
277650,Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,13.17,8,68507
219079,Air_India,AI-805,Delhi,Evening,one,Afternoon,Kolkata,16.17,49,53209
219424,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,6.5,7,51697
237246,Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,20.17,40,62045
210563,Air_India,AI-485,Delhi,Early_Morning,one,Evening,Mumbai,10.92,37,39622
245255,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,10.25,7,70297
284133,Air_India,AI-698,Hyderabad,Night,one,Night,Kolkata,25.42,26,48795
287153,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,14.58,40,41314
221694,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,12,46,59537
239855,Vistara,UK-930,Mumbai,Early_Morning,one,Afternoon,Hyderabad,5.08,27,60365
229998,Air_India,AI-867,Mumbai,Night,one,Afternoon,Bangalore,16.83,1,65717
240167,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,21.25,31,68317
228117,Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,5.25,32,37374
208223,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,13.42,16,41281
222137,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,10.25,6,57992
261461,Air_India,AI-732,Kolkata,Afternoon,one,Night,Delhi,8.25,5,53743
272414,Air_India,AI-773,Kolkata,Evening,one,Early_Morning,Hyderabad,14.33,46,49151
260855,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Chennai,18.83,41,60396
264417,Air_India,AI-765,Kolkata,Evening,one,Morning,Mumbai,13.17,9,43711
294715,Air_India,AI-538,Chennai,Night,one,Afternoon,Bangalore,16.17,26,60260
208545,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,8.25,19,41281
250999,Vistara,UK-818,Bangalore,Evening,one,Morning,Mumbai,15.5,28,76681
218492,Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,14.67,40,67769
267230,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,13.67,48,50271
286385,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,14.58,25,41314
247503,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,7.42,35,54841
219145,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,2.25,2,26296
289373,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,16.17,32,65872
290608,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,9.33,6,64113
225538,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,2.17,7,52044
287839,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,11.67,6,57920
213324,Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,14.92,18,62617
222268,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,17.33,8,57992
245961,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,5.75,16,54841
287465,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,20.5,46,51707
